id,date,month,day_of_week,mood,call,sms,screen,circumplex.arousal,activity,circumplex.valence,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.17,2014-02-24,2,1,,,1.0,,,,,,,,,,,,,,,,
AS14.17,2014-02-25,2,2,,,1.0,,,,,,,,,,,,,,,,
AS14.17,2014-02-26,2,3,,4.0,,,,,,,,,,,,,,,,,
AS14.17,2014-02-28,2,5,,1.0,,,,,,,,,,,,,,,,,
AS14.17,2014-03-01,3,6,,,3.0,,,,,,,,,,,,,,,,
AS14.17,2014-03-02,3,7,,,2.0,,,,,,,,,,,,,,,,
AS14.17,2014-03-04,3,2,14.0,5.0,,,1.0,,2.0,,,,,,,,,,,,
AS14.17,2014-03-05,3,3,24.0,1.0,1.0,,2.0,,4.0,,,,,,,,,,,,
AS14.17,2014-03-06,3,4,29.0,1.0,,,2.0,,3.0,,,,,,,,,,,,
AS14.17,2014-03-07,3,5,30.0,,,,3.0,,4.0,,,,,,,,,,,,
AS14.17,2014-03-08,3,6,38.0,,,,2.0,,4.0,,,,,,,,,,,,
AS14.17,2014-03-09,3,7,36.0,5.0,,,4.0,,5.0,,,,,,,,,,,,
AS14.17,2014-03-10,3,1,22.0,,,,2.0,,2.0,,,,,,,,,,,,
AS14.17,2014-03-11,3,2,31.0,,,,0.0,,2.0,,,,,,,,,,,,
AS14.17,2014-03-12,3,3,32.0,,,,1.0,,1.0,,,,,,,,,,,,
AS14.17,2014-03-13,3,4,29.0,,2.0,,3.0,,3.0,,,,,,,,,,,,
AS14.17,2014-03-14,3,5,24.0,,,,3.0,,3.0,,,,,,,,,,,,
AS14.17,2014-03-15,3,6,,,1.0,,,,,,,,,,,,,,,,
AS14.17,2014-03-16,3,7,,1.0,,,,,,,,,,,,,,,,,
AS14.17,2014-03-17,3,1,,,1.0,,,,,,,,,,,,,,,,
AS14.17,2014-03-18,3,2,,10.0,,,,,,,,,,,,,,,,,
AS14.17,2014-03-19,3,3,,2.0,,,,,,,,,,,,,,,,,
AS14.17,2014-03-20,3,4,,,,1630.7279996871948,,0.21151441889228528,,132.624,456.231,249.904,,,,111.48500000000001,937.5369999999998,,,,
AS14.17,2014-03-21,3,5,37.0,,,5228.513999462123,4.0,4.031386282906976,5.0,19292.022,6972.156000000001,1395.834,,,49.206,45.162000000000006,1627.9260000000002,,,,
AS14.17,2014-03-22,3,6,37.0,,,5978.720000743861,2.0,4.6264701012956255,4.0,1991.8590000000002,9975.141,1666.558,,,,143.685,1355.8880000000001,64.724,,17.126,
AS14.17,2014-03-23,3,7,37.0,,1.0,5473.925999403003,4.0,1.6822248456096904,4.0,2399.9320000000002,2809.8579999999997,2145.609,,,,35.186,1554.242,135.24200000000002,,,
AS14.17,2014-03-24,3,1,21.0,4.0,,11954.341000080114,2.0,3.8964009807342737,2.0,889.6400000000001,2423.759,721.972,,,,36.194,1275.0680000000002,690.1190000000001,,42.139,
AS14.17,2014-03-25,3,2,30.0,,,3498.11699962616,2.0,1.488544047603781,4.0,129.32,1289.0569999999998,1791.6509999999998,,,269.322,27.1,1373.9460000000001,,,9.866,
AS14.17,2014-03-26,3,3,36.0,2.0,,7079.621001482015,1.0,1.6448903290129615,4.0,604.579,1706.992,3070.0420000000004,,,,112.919,1469.1820000000002,,,85.451,
AS14.17,2014-03-27,3,4,36.0,,,5825.132001399992,2.0,2.1751960288978536,3.0,663.981,4890.151,2036.3939999999998,,,,45.211999999999996,1500.51,263.167,,,
AS14.17,2014-03-28,3,5,36.0,1.0,,9430.216000795355,3.0,6.024883919669563,5.0,376.56,3943.449,791.014,,,30.121,204.161,1161.4099999999999,329.95,,,
AS14.17,2014-03-29,3,6,34.0,8.0,1.0,5742.628001689911,3.0,5.022917176431632,3.0,591.76,1405.8100000000002,1680.3419999999999,21.08,,,45.153999999999996,2533.0899999999997,195.447,,,
AS14.17,2014-03-30,3,7,24.0,,,591.5339996814731,3.0,0.1333333333333333,3.0,112.634,306.951,,,,,32.299,112.483,59.765,,,
AS14.17,2014-03-31,3,1,29.0,,,5835.675001382826,2.0,2.351665242368133,4.0,536.623,1522.141,932.0840000000001,,,,581.2459999999999,2770.2019999999998,8194.607,,105.084,
AS14.17,2014-04-01,4,2,37.0,4.0,2.0,5640.406001091005,3.0,3.5226334123392955,5.0,1052.414,4033.6760000000004,2111.136,,,789.73,298.98199999999997,1112.9840000000002,137.781,,9.317,
AS14.17,2014-04-02,4,3,30.0,1.0,,7401.755999565121,1.0,2.1642399540084116,3.0,1127.637,786.3739999999999,1718.0780000000002,,,166.79399999999998,187.98999999999998,1459.5980000000002,150.554,,71.206,
AS14.17,2014-04-03,4,4,36.0,1.0,1.0,7496.890001058575,1.0,2.9808823529411765,5.0,1421.826,2381.5490000000004,2304.94,,,36.243,227.182,1450.0049999999999,128.398,,20.074,
AS14.17,2014-04-04,4,5,35.0,1.0,1.0,4548.271001815795,-3.0,3.836064425770309,4.0,266.79300000000006,713.275,1895.053,,,67.05900000000001,44.382,1153.222,,,,
AS14.17,2014-04-05,4,6,35.0,3.0,3.0,4252.756000757217,1.0,4.539355148839199,5.0,242.99699999999999,1812.734,778.512,,,,43.366,399.05600000000004,15.843,,,
AS14.17,2014-04-06,4,7,29.0,,1.0,3759.1119995117197,1.0,0.8853134214670572,5.0,147.799,670.5129999999999,1823.6650000000002,,,,101.225,538.17,,,,
AS14.17,2014-04-07,4,1,21.0,,,8653.17100048065,3.0,0.9799902569723544,3.0,167.162,935.613,1164.872,,,,23.193,1230.7939999999999,,,,
AS14.17,2014-04-08,4,2,35.0,3.0,1.0,10594.293999433521,2.0,0.6255694839919435,5.0,2459.108,3043.116,2372.613,,,905.018,48.317,1393.574,282.706,206.93699999999998,16.049,
AS14.17,2014-04-09,4,3,28.0,,,6714.672999620438,1.0,2.6215543642819203,4.0,569.142,1714.0139999999997,4358.968999999999,,,378.202,91.727,813.354,265.778,,4.031,
AS14.17,2014-04-10,4,4,27.0,,,8127.94899988175,4.0,2.418573204059626,4.0,570.605,3379.993,2517.9660000000003,,,51.252,186.318,1933.5,172.989,,,
AS14.17,2014-04-11,4,5,36.0,,,3660.4830000400557,2.0,4.976967605816774,5.0,1072.689,495.892,952.045,,,,39.482,1437.1950000000004,141.109,,57.440999999999995,
AS14.17,2014-04-12,4,6,36.0,,,4691.583999395373,2.0,3.9828768452863876,5.0,1124.295,1120.9270000000001,1688.0899999999997,,,,39.147999999999996,1097.988,,,,
AS14.17,2014-04-13,4,7,36.0,,,7935.848999738693,-1.0,1.8159364548560588,5.0,606.384,1391.3229999999999,3120.5530000000003,,,,55.028000000000006,2574.059,206.014,,20.159,
AS14.17,2014-04-14,4,1,35.0,1.0,,1618.4909994602208,4.0,2.042744125115081,5.0,459.03,379.326,,,,148.85,49.449999999999996,319.57000000000005,271.426,,,
AS14.17,2014-04-15,4,2,35.0,,1.0,8146.620999574655,2.0,2.453670833012355,5.0,1072.73,6544.821000000002,1837.4570000000003,,,13.126000000000001,852.4650000000001,1506.4940000000001,82.572,,,
AS14.17,2014-04-16,4,3,36.0,2.0,1.0,6143.1280026435825,4.0,2.6729802815618178,5.0,685.23,3554.094,762.9350000000001,,,55.257000000000005,46.701,1023.3910000000001,196.313,,28.097,
AS14.17,2014-04-17,4,4,35.0,,2.0,4463.335999727246,2.0,2.787620996901864,5.0,366.35799999999995,1653.319,1243.039,,,,43.742999999999995,1491.9759999999999,,,4.649,
AS14.17,2014-04-18,4,5,21.0,1.0,,3577.1319997310657,2.0,3.7710903996989713,2.0,147.63500000000005,1356.6860000000001,2022.897,,,,33.187,53.717,,,5.019,
AS14.17,2014-04-19,4,6,35.0,,,1341.7960014343253,5.0,4.01374403942835,5.0,52.388000000000005,979.826,,,,,43.589000000000006,265.539,,,,
AS14.17,2014-04-20,4,7,36.0,,,9982.987000226967,2.0,2.9079662456813793,5.0,415.23900000000003,3841.098,2299.9420000000005,,,256.297,43.058,2371.312,783.4639999999998,,,
AS14.17,2014-04-21,4,1,37.0,1.0,,2261.7730002403264,2.0,2.116713487734754,5.0,126.5,3363.0660000000003,350.995,,,,61.702999999999996,389.949,19.146,,3.01,
AS14.17,2014-04-22,4,2,33.0,,2.0,8438.16700053215,3.0,1.2149159663865539,5.0,384.681,4934.476999999999,2027.876,,,,46.482,1561.552,72.052,,,
AS14.17,2014-04-23,4,3,29.0,1.0,,9992.209000825887,4.0,1.724061920985303,4.0,681.899,3622.0319999999992,2265.855,,,31.128,45.771,1197.938,467.85299999999995,,,
AS14.17,2014-04-24,4,4,36.0,1.0,,8335.326000928882,5.0,2.6356262962117385,2.0,15122.509,2041.4890000000003,1305.8540000000003,,2562.907,,40.536,2004.7679999999996,289.234,,,
AS14.17,2014-04-25,4,5,36.0,4.0,1.0,3992.0679993629456,2.0,4.684202535194868,5.0,845.9519999999999,4366.469999999999,1495.1719999999998,,,352.317,121.05699999999999,333.25600000000003,1115.5240000000001,,8.035,
AS14.17,2014-04-26,4,6,32.0,,1.0,1809.505997896195,4.0,4.484102912294093,3.0,716.086,2689.6099999999997,,,,,55.55799999999999,124.62100000000001,,,,
AS14.17,2014-04-27,4,7,36.0,,2.0,4989.77799963951,5.0,2.611555779336527,4.0,13619.168,3288.912,864.042,,,,34.075,2141.022,27.316,,,
AS14.17,2014-04-28,4,1,27.0,,,5219.577999353407,3.0,2.337298904745795,1.0,333.77199999999993,2307.996,1345.784,,,259.152,44.739000000000004,769.875,825.5820000000001,,3.079,
AS14.17,2014-04-29,4,2,35.0,,,5399.9129984378815,4.0,2.6503348385061942,4.0,459.558,2078.1110000000003,1608.309,,,,35.562,1062.885,1709.094,,,
AS14.17,2014-04-30,4,3,14.0,,,3284.8539996147174,2.0,2.991196044880559,1.0,11485.857,3288.8540000000003,109.149,60.552,,,44.38,759.0319999999999,391.944,,34.883,
AS14.17,2014-05-01,5,4,8.0,,1.0,6613.078999757765,1.0,1.976316601487821,1.0,270.614,920.8410000000001,13.036,,5364.334,,8.034,78.019,,,15.057,
AS14.17,2014-05-02,5,5,14.0,1.0,,2847.155001163481,2.0,6.203157343959937,2.0,5902.652,1199.8250000000003,,,,,22.708,714.7330000000001,917.3050000000001,,,
AS14.17,2014-05-03,5,6,29.0,7.0,3.0,3205.657999992369,-3.0,6.390433044373497,3.0,633.394,1066.2289999999998,161.651,,,,44.149,1463.175,10548.116,,9.029,
AS14.17,2014-05-04,5,7,,,,6085.9230008125305,,0.3423027062064495,,316.415,1980.6179999999995,,,,,26.455,188.85300000000004,,,,
AS14.17,2014-05-05,5,1,15.0,,,2093.7509994506836,2.0,1.9332031483336187,2.0,85.5,921.7899999999997,20.078,,,,22.224,767.06,228.559,,47.956,
AS14.19,2014-02-17,2,1,,10.0,,,,,,,,,,,,,,,,,
AS14.19,2014-02-18,2,2,,4.0,,,,,,,,,,,,,,,,,
AS14.19,2014-02-19,2,3,,5.0,,,,,,,,,,,,,,,,,
AS14.19,2014-02-20,2,4,,1.0,2.0,,,,,,,,,,,,,,,,
AS14.19,2014-02-21,2,5,,7.0,,,,,,,,,,,,,,,,,
AS14.19,2014-02-22,2,6,,3.0,,,,,,,,,,,,,,,,,
AS14.19,2014-02-23,2,7,,2.0,2.0,,,,,,,,,,,,,,,,
AS14.19,2014-02-27,2,4,,2.0,1.0,,,,,,,,,,,,,,,,
AS14.19,2014-03-02,3,7,,,2.0,,,,,,,,,,,,,,,,
AS14.19,2014-03-03,3,1,,3.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-04,3,2,,2.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-05,3,3,,15.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-06,3,4,,4.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-07,3,5,,2.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-08,3,6,,14.0,1.0,,,,,,,,,,,,,,,,
AS14.19,2014-03-09,3,7,,6.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-10,3,1,,5.0,4.0,,,,,,,,,,,,,,,,
AS14.19,2014-03-11,3,2,,3.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-12,3,3,,23.0,3.0,,,,,,,,,,,,,,,,
AS14.19,2014-03-13,3,4,,8.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-14,3,5,,8.0,1.0,,,,,,,,,,,,,,,,
AS14.19,2014-03-15,3,6,,2.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-16,3,7,,3.0,2.0,,,,,,,,,,,,,,,,
AS14.19,2014-03-17,3,1,,3.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-18,3,2,,3.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-19,3,3,,11.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-20,3,4,,8.0,,,,,,,,,,,,,,,,,
AS14.19,2014-03-21,3,5,14.0,3.0,,6933.05800008774,2.0,1.3158602150537642,2.0,1992.576,4906.088999999999,,,,,117.06900000000002,5.037,,,,
AS14.19,2014-03-22,3,6,33.0,7.0,,4756.049000501638,-7.0,2.0779024466979115,2.0,3243.8109999999997,1842.908,,,,,480.03000000000003,71.613,,,,
AS14.19,2014-03-23,3,7,35.0,4.0,,996.3209986686708,-4.0,0.7070505287896597,4.0,572.4590000000001,252.16899999999998,,,,,104.042,67.619,,,,
AS14.19,2014-03-24,3,1,30.0,5.0,,2143.2990009784703,-2.0,2.733346705472739,2.0,384.5570000000001,3434.444,26.125,,,,53.411,,,,,
AS14.19,2014-03-25,3,2,22.0,12.0,,4789.015998840334,-5.0,2.7180385613644784,1.0,1052.341,3930.737,,,,,54.303,,,,,
AS14.19,2014-03-26,3,3,30.0,6.0,,4413.397999525071,-3.0,2.613955827047171,2.0,911.1129999999999,3308.547,,,,,49.532,139.74599999999998,,2.006,,
AS14.19,2014-03-27,3,4,33.0,7.0,1.0,3595.464998483658,0.0,3.1729106035217685,3.0,880.1669999999999,2165.117,242.518,,,,47.601,190.399,,66.857,,
AS14.19,2014-03-28,3,5,33.0,8.0,1.0,2731.158999204635,-3.0,3.5729343605152284,6.0,851.371,1221.546,562.8489999999999,,,,63.667,26.28,,4.047000000000001,,
AS14.19,2014-03-29,3,6,37.0,10.0,2.0,1752.946999788284,1.0,3.3109022407008033,6.0,608.323,962.6000000000001,85.27600000000001,,,,95.58399999999999,,,,,
AS14.19,2014-03-30,3,7,35.0,5.0,,1024.7169997692104,-2.0,1.4840444184687314,4.0,2877.918,690.4359999999999,,,,,50.268,,,,,
AS14.19,2014-03-31,3,1,36.0,6.0,1.0,6191.571999549862,-2.0,3.1229039891818795,5.0,857.5339999999999,5208.941000000001,,,,,44.667,,238.21699999999998,,,
AS14.19,2014-04-01,4,2,32.0,1.0,,3570.4710009098053,0.0,3.2032039030560053,1.0,591.501,4749.214999999999,,,,,49.427,,,8.822,,
AS14.19,2014-04-02,4,3,38.0,3.0,,1855.275000333786,-1.0,1.8519253164257803,5.0,585.067,1181.8370000000002,,,,,41.193,47.717,,,,
AS14.19,2014-04-03,4,4,33.0,2.0,,3131.023000478744,0.0,1.7538515406162467,3.0,654.4740000000002,2433.116,,,,,42.374,,,,,
AS14.19,2014-04-04,4,5,35.0,11.0,,3949.334000825882,-1.0,3.7685076953048915,2.0,1470.5149999999999,2113.677,,,,,195.69899999999998,219.406,,,,
AS14.19,2014-04-05,4,6,40.0,11.0,,2214.124000787735,-3.0,3.262938384001176,6.0,643.2819999999999,1089.559,,,360.98199999999997,,65.382,53.37,,,,
AS14.19,2014-04-06,4,7,29.0,8.0,1.0,2472.241999864578,-5.0,2.2613785544202694,4.0,764.0849999999999,1658.2150000000004,,,,,49.277,,,,,
AS14.19,2014-04-07,4,1,33.0,11.0,,3835.042002439499,-5.0,4.402438299137675,3.0,1506.19,2995.572,,,,,63.583,214.58,,,,
AS14.19,2014-04-08,4,2,34.0,8.0,2.0,2903.4530005455,-2.0,2.137507148558034,5.0,994.5279999999999,1925.0710000000004,,,,,39.395,,,,53.342,
AS14.19,2014-04-09,4,3,36.0,8.0,1.0,3051.9820015430446,-2.0,2.821563093501376,4.0,522.5149999999999,2467.106,,,,,60.629,,,,,
AS14.19,2014-04-10,4,4,27.0,4.0,,1047.3950006961823,-2.0,1.7472290640394088,3.0,3206.8059999999996,431.11400000000003,,,,,32.281,67.61399999999999,,,,
AS14.19,2014-04-11,4,5,34.0,6.0,,2774.8020012378697,-3.0,2.6662535870855573,5.0,1001.9659999999999,1665.2379999999998,,,,,42.442,61.462,,,,
AS14.19,2014-04-12,4,6,36.0,6.0,,1843.5919997692122,1.0,1.5853193618892123,4.0,728.336,978.22,,,,,45.462,389.025,,,,
AS14.19,2014-04-13,4,7,36.0,6.0,,1506.4069986343386,-3.0,2.7281878647041866,5.0,336.936,879.5149999999999,,,,,61.584,226.876,,,,
AS14.19,2014-04-14,4,1,35.0,15.0,,5001.964999198914,2.0,3.5022965084428668,4.0,2974.4809999999993,3767.26,,,,,68.638,208.525,,42.282,,
AS14.19,2014-04-15,4,2,32.0,4.0,,4282.645000696184,-5.0,3.1383753501400564,5.0,735.2719999999998,3403.3519999999994,,,,,113.346,19.202,,12.671,,
AS14.19,2014-04-16,4,3,34.0,4.0,1.0,1871.9100003242488,-3.0,1.853125,5.0,218.15699999999998,7165.154,,,,,57.332,354.72900000000004,,,,
AS14.19,2014-04-17,4,4,34.0,1.0,,4765.971998453144,-4.0,2.4352240896358532,5.0,167.766,5377.631,,,,,47.519999999999996,97.947,,,,
AS14.19,2014-04-18,4,5,34.0,3.0,1.0,3308.503000020981,-5.0,1.5583333333333338,5.0,148.654,3381.738,,,229.132,,43.347,,,,,
AS14.19,2014-04-19,4,6,34.0,6.0,,1113.8729996681213,-2.0,2.647616619313004,4.0,285.445,762.9700000000001,,,,,56.542,323.904,,8.679,,
AS14.19,2014-04-20,4,7,38.0,4.0,,1732.9319996833806,1.0,2.4469681514776243,6.0,917.671,697.55,,,,,41.69800000000001,76.214,,,,
AS14.19,2014-04-21,4,1,32.0,6.0,,1736.3480000495902,-1.0,3.2032762274262536,5.0,471.07800000000003,1139.57,,,,,47.591,30073.421,,,,
AS14.19,2014-04-22,4,2,34.0,7.0,,4882.6779997348785,3.0,3.288260149942121,6.0,619.441,4304.149,,,,,50.736,25.469,,,,
AS14.19,2014-04-23,4,3,18.0,4.0,1.0,3101.1779999732976,-3.0,2.655523843084867,3.0,357.817,3800.127,,,,,56.45,193.167,,,,
AS14.19,2014-04-24,4,4,33.0,5.0,,2965.6020007133475,-3.0,2.534457239938641,4.0,382.3230000000001,2393.101,,,,,188.10000000000002,,,,,
AS14.19,2014-04-25,4,5,29.0,6.0,,2672.424998760224,-3.0,1.8426026758845258,3.0,951.5989999999999,2386.6830000000004,546.49,,,,43.169,258.757,,,3.653,
AS14.19,2014-04-26,4,6,31.0,6.0,1.0,1374.8749997615814,4.0,5.978465179175117,6.0,2705.3540000000003,457.98799999999994,,,,,107.936,,,,,
AS14.19,2014-04-27,4,7,38.0,4.0,,3028.6259999275208,-9.0,1.0767994154183405,5.0,593.8269999999998,2522.391,,,,,85.994,396.19,259.45799999999997,,,
AS14.19,2014-04-28,4,1,32.0,4.0,,2972.204998731613,0.0,2.490719766167336,3.0,475.858,4132.418000000001,,,,,56.394999999999996,599.376,62.108000000000004,,,
AS14.19,2014-04-29,4,2,36.0,6.0,,2259.049998521805,2.0,0.6163783797686533,3.0,1142.1530000000002,1719.707,,,,,46.359,173.306,,,,
AS14.19,2014-04-30,4,3,35.0,12.0,,3133.3029992580414,2.0,1.069120825752713,4.0,852.516,1851.8179999999998,5.125,,,,51.309000000000005,370.99,,,,
AS14.19,2014-05-01,5,4,34.0,2.0,,3142.9849994182605,-1.0,3.030358047113634,4.0,545.4399999999999,2211.815,,,,,47.416,334.99800000000005,,3.029,,
AS14.19,2014-05-02,5,5,39.0,9.0,,1432.8610005378728,2.0,4.615325950470142,6.0,943.426,975.3969999999999,,,,,75.693,,,3.037,,
AS14.19,2014-05-03,5,6,37.0,13.0,2.0,3198.1800010204324,2.0,4.562850301810213,5.0,758.2189999999999,2356.5460000000003,,,,,73.473,9.076,,,,
AS14.19,2014-05-04,5,7,33.0,,,2679.487000226974,-2.0,1.6667998797020194,4.0,3808.056,3483.9769999999994,,,,,63.501,478.49099999999993,,,,
AS14.19,2014-05-05,5,1,28.0,,,6.10800004005432,1.0,0.0,4.0,,6.098,,,,,,,,,,
AS14.20,2014-02-17,2,1,,3.0,2.0,,,,,,,,,,,,,,,,
AS14.20,2014-02-18,2,2,,,1.0,,,,,,,,,,,,,,,,
AS14.20,2014-02-19,2,3,,1.0,1.0,,,,,,,,,,,,,,,,
AS14.20,2014-02-21,2,5,,,2.0,,,,,,,,,,,,,,,,
AS14.20,2014-02-25,2,2,,,1.0,,,,,,,,,,,,,,,,
AS14.20,2014-02-26,2,3,,,1.0,,,,,,,,,,,,,,,,
AS14.20,2014-02-27,2,4,,2.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-28,2,5,,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-01,3,6,,6.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-03,3,1,,,1.0,,,,,,,,,,,,,,,,
AS14.20,2014-03-04,3,2,,2.0,4.0,,,,,,,,,,,,,,,,
AS14.20,2014-03-05,3,3,,3.0,1.0,,,,,,,,,,,,,,,,
AS14.20,2014-03-06,3,4,,,3.0,,,,,,,,,,,,,,,,
AS14.20,2014-03-08,3,6,,3.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-10,3,1,,,1.0,,,,,,,,,,,,,,,,
AS14.20,2014-03-12,3,3,,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-13,3,4,,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-15,3,6,,,1.0,,,,,,,,,,,,,,,,
AS14.20,2014-03-17,3,1,,,1.0,,,,,,,,,,,,,,,,
AS14.20,2014-03-20,3,4,7.0,,,369.4009997844696,-1.0,,1.0,211.45499999999998,6.086,43.303,,63.294,,,47.557,,545.854,,
AS14.20,2014-03-21,3,5,28.0,,,30.0939998626709,1.0,,1.0,30.088,,,,,,,,,,,
AS14.20,2014-03-22,3,6,30.0,,,1565.3150002956393,4.0,0.0462962962962962,2.0,29.871,402.935,,,,,58.238,3.013,,1071.0950000000003,,
AS14.20,2014-03-23,3,7,38.0,,1.0,691.3710000514974,4.0,0.2592592592592592,4.0,46.412000000000006,657.611,48.255,,,,65.79200000000002,,,22.147,,
AS14.20,2014-03-24,3,1,34.0,,1.0,2392.9479994773897,-1.0,0.4,2.0,115.908,766.497,162.989,,445.804,,14.054,228.28199999999998,,954.654,,
AS14.20,2014-03-25,3,2,24.0,,,2657.941000223161,-3.0,0.9472222222222226,-2.0,872.5179999999999,242.46599999999998,261.954,,347.38599999999997,,130.525,523.087,,222.01500000000001,88.62899999999999,
AS14.20,2014-03-26,3,3,34.0,,,748.3169999122623,2.0,0.2318594104308388,2.0,256.878,80.782,370.68100000000004,,,,72.931,347.365,,,,
AS14.20,2014-03-27,3,4,28.0,,,1263.7210004329686,1.0,0.28500000000000003,3.0,228.71000000000004,115.05399999999999,44.37200000000001,,624.721,,,250.67600000000004,,,,
AS14.20,2014-03-28,3,5,25.0,,,460.55199980735813,2.0,0.16666666666666669,0.0,408.747,133.34900000000002,,,,,8.027,,,,,
AS14.20,2014-03-29,3,6,37.0,4.0,,760.8439998626707,5.0,0.8288349514563106,5.0,122.243,21.13,,,494.903,,122.48200000000001,,,,,
AS14.20,2014-03-30,3,7,30.0,,2.0,834.6750004291538,4.0,1.5208333333333333,4.0,22.232000000000003,444.131,,,,,,327.462,,821.1010000000001,,
AS14.20,2014-03-31,3,1,28.0,1.0,3.0,20.71399974822997,4.0,0.025,4.0,,20.709,,,,,,,,,,
AS14.20,2014-04-01,4,2,25.0,,4.0,29.6319999694824,0.0,0.0,0.0,38.339999999999996,,,,953.245,,,,,,,
AS14.20,2014-04-02,4,3,26.0,,,2276.728000640871,0.0,0.40277777777777796,1.0,510.74300000000005,715.6680000000001,148.78199999999998,,,,18.118,789.297,93.43400000000001,,,
AS14.20,2014-04-03,4,4,20.0,1.0,,54.6529998779297,1.0,0.38516081871345054,1.0,43.257999999999996,,,,,,11.387,,,,,
AS14.20,2014-04-04,4,5,28.0,,,2065.8469989299774,3.0,0.0944444444444445,2.0,275.829,761.82,,75.399,546.803,,41.504,364.033,,,,
AS14.20,2014-04-05,4,6,35.0,2.0,,807.5760002136229,2.0,0.9056023599628252,4.0,108.75399999999999,94.52100000000002,27.475,,422.587,,153.89600000000002,,,,,
AS14.20,2014-04-06,4,7,35.0,3.0,1.0,3924.269999504089,3.0,0.542044267402183,4.0,231.01799999999994,852.777,14.083,,418.192,,,437.39,,,,
AS14.20,2014-04-07,4,1,34.0,,1.0,290.2020001411439,3.0,0.1160468319559229,5.0,73.93500000000002,882.9119999999999,77.365,,530.69,,,574.76,,,,
AS14.20,2014-04-08,4,2,29.0,,2.0,601.9649999141694,2.0,0.0202020202020202,3.0,66.22399999999999,,,,531.717,,,4.024,,,,
AS14.20,2014-04-09,4,3,31.0,,4.0,1532.6959998607635,1.0,0.901696762141968,4.0,241.88299999999998,263.23,248.851,,,,44.223,1007.6129999999999,,,,
AS14.20,2014-04-10,4,4,28.0,,1.0,1213.406999826432,2.0,0.262037037037037,2.0,86.771,661.8989999999999,123.988,,,,10.035,330.513,,,,
AS14.20,2014-04-11,4,5,30.0,2.0,,169.1849999427795,2.0,0.3305555555555554,3.0,55.402,72.345,,,,,41.273,,,,,
AS14.20,2014-04-12,4,6,34.0,6.0,1.0,3952.1050000190753,0.0,0.4138250319284801,3.0,326.646,2408.115,,49.692,404.376,,81.62899999999999,105.212,,,,
AS14.20,2014-04-13,4,7,34.0,,,5.01699995994568,0.0,0.0,3.0,12.451,,,,569.675,,,,,,,
AS14.20,2014-04-14,4,1,34.0,,2.0,,0.0,0.01,1.0,,,,,,,,,,,,
AS14.20,2014-04-15,4,2,34.0,,,699.731999874115,0.0,1.0694444444444444,3.0,104.23400000000001,421.382,24.137,,,,14.144,135.541,,,,
AS14.20,2014-04-16,4,3,36.0,,1.0,11.29800009727478,2.0,0.0138888888888889,3.0,,,,,,,11.276,,,,,
AS14.20,2014-04-17,4,4,32.0,,1.0,1704.4969999790194,-2.0,0.1603801169590643,2.0,306.67100000000005,476.179,65.554,,496.895,,,319.817,,39.18,,
AS14.20,2014-04-18,4,5,27.0,,,93.54699969291684,0.0,0.0578703703703703,2.0,78.833,,,,,,,14.633,,,,
AS14.20,2014-04-19,4,6,30.0,,,2848.953001022339,0.0,0.1813537675606645,4.0,73.705,2344.307,,,196.45,,,35.379,,3.01,,
AS14.20,2014-04-20,4,7,38.0,1.0,,758.62700009346,-2.0,1.7374999999999998,3.0,308.396,282.616,,,,,185.428,13.352999999999998,,,,
AS14.20,2014-04-21,4,1,37.0,,1.0,719.6380009651184,1.0,0.6042250233426703,4.0,168.567,341.427,14.783,,,,14.048,1074.2610000000002,,,,
AS14.20,2014-04-22,4,2,32.0,,6.0,,0.0,,0.0,,,,,,,,,,,,
AS14.20,2014-04-23,4,3,21.0,,1.0,317.956999540329,-1.0,0.3250000000000003,1.0,8.155999999999999,202.358,12.065,,,,12.05,83.15,,,,
AS14.20,2014-04-24,4,4,35.0,1.0,,1478.5470013618472,-1.0,0.33211764705882346,2.0,542.8660000000001,484.745,16.071,,,,378.066,82.875,,,,
AS14.20,2014-04-25,4,5,28.0,2.0,,707.317000389099,2.0,0.35034644427848305,1.0,192.42399999999998,488.702,21.807,,,,46.597,60.263,,,,
